"Id","SalePrice"
1461,128451.448884816
1462,153362.234520973
1463,156340.247754192
1464,170162.68915831
1465,208116.661137734
1466,172890.043980841
1467,164698.487510568
1468,175940.838808235
1469,189901.891073168
1470,117350.218581381
1471,187108.020470954
1472,117823.635906804
1473,108939.525476153
1474,150040.608020393
1475,124545.397515969
1476,361212.137068973
1477,260312.208510161
1478,300524.544750532
1479,272886.051944253
1480,468144.964360866
1481,316498.114521718
1482,212218.703104782
1483,173462.716219433
1484,169598.107572259
1485,174445.479660201
1486,183578.085454864
1487,311111.458540722
1488,258825.265870852
1489,190881.986116199
1490,182834.771089161
1491,190693.724373298
1492,111837.241283738
1493,171065.661155163
1494,287497.767847012
1495,318386.847302726
1496,221748.895536361
1497,195423.447449643
1498,151907.020910438
1499,153807.084744821
1500,148525.994212605
1501,171855.505124658
1502,149595.84441344
1503,293116.098051087
1504,229073.410865183
1505,209297.724686003
1506,191488.607867254
1507,233558.244258728
1508,175548.962639616
1509,167660.661525397
1510,147225.211314441
1511,154774.046683622
1512,177820.644982492
1513,176889.826708259
1514,145530.220711094
1515,186905.828068319
1516,153651.297386385
1517,143059.086855989
1518,142847.408831114
1519,213149.471603276
1520,138502.347758806
1521,144814.372889058
1522,179718.731924141
1523,103970.424227791
1524,123395.699173292
1525,133837.78512251
1526,132457.821203454
1527,100281.402303303
1528,111997.046912197
1529,138966.817659616
1530,173550.545145822
1531,136136.638646564
1532,109283.277186861
1533,155618.91217793
1534,118928.420452353
1535,142885.751513734
1536,124214.24619011
1537,101227.909530283
1538,161436.006706318
1539,240256.94438165
1540,140898.50875
1541,159421.412525842
1542,137838.80841547
1543,200391.46767314
1544,96225.6261036429
1545,102608.181760441
1546,131473.056712763
1547,134206.444305024
1548,137137.07936587
1549,135735.986136252
1550,140580.57948823
1551,141051.727652548
1552,141586.481097912
1553,126640.248871369
1554,121403.398591519
1555,160693.332538713
1556,105708.351924254
1557,140862.246478653
1558,98954.6453766122
1559,133290.129156156
1560,161213.791678929
1561,138128.794051404
1562,118247.143430523
1563,124537.813492076
1564,162387.41013069
1565,133891.648716413
1566,215227.420044603
1567,108332.165765196
1568,211454.437435179
1569,118486.331217233
1570,126205.441752788
1571,117694.191915526
1572,142434.160028886
1573,228994.281496384
1574,146812.287299705
1575,223606.212893762
1576,248585.3738027
1577,184049.426972261
1578,151266.626647547
1579,136991.463714681
1580,197771.231066859
1581,124428.902588631
1582,134130.324984235
1583,354046.374761093
1584,230734.231798641
1585,144447.096005687
1586,72222.2444944941
1587,95864.2077246356
1588,150036.732376099
1589,95831.5761339075
1590,151980.513827442
1591,94054.4858188207
1592,140617.010548252
1593,129545.173819378
1594,154115.437318676
1595,134364.239338455
1596,208389.095722406
1597,149351.86670587
1598,183281.634833894
1599,212408.953418666
1600,185933.155466063
1601,61304.3322146526
1602,128427.118391734
1603,105061.542937991
1604,290206.189989834
1605,260620.342190504
1606,167876.051784843
1607,196361.739457436
1608,188227.734285597
1609,161464.824175166
1610,146547.82628459
1611,147965.599956073
1612,146667.60520044
1613,153820.086010052
1614,127000.549881755
1615,107077.477544024
1616,103028.223803881
1617,87061.2079968987
1618,120609.4918393
1619,114995.040431889
1620,169284.066824489
1621,135884.813153415
1622,143878.989375356
1623,296634.546264398
1624,190570.374200337
1625,130555.659734671
1626,176782.149446073
1627,184562.187992355
1628,305975.183037458
1629,174881.654162136
1630,276596.10484514
1631,245474.643355053
1632,257771.205594772
1633,172626.726294974
1634,170173.6070133
1635,184115.622799654
1636,169655.929338184
1637,164353.879543047
1638,186898.765897145
1639,181571.432255434
1640,274145.048086892
1641,201505.623896906
1642,219974.236251929
1643,224541.008928184
1644,211696.04318448
1645,158780.630113672
1646,159056.966136553
1647,174985.17445539
1648,136010.612416519
1649,129043.443452326
1650,114179.677537197
1651,93433.1647268734
1652,94826.1813460681
1653,101662.047311461
1654,166870.635639668
1655,179092.247170602
1656,149309.96190851
1657,166673.402480107
1658,147163.587312005
1659,132860.129614003
1660,142597.268304169
1661,409410.619625966
1662,380525.281851418
1663,367367.357513131
1664,495279.148854606
1665,306788.980649723
1666,343109.222163658
1667,339015.732937948
1668,325104.900980129
1669,306134.963590565
1670,344129.296220119
1671,268934.192610193
1672,519072.000539451
1673,303709.786255087
1674,262156.081209682
1675,175668.610120507
1676,195350.080437943
1677,194104.428870712
1678,491346.351844234
1679,353998.400417125
1680,293414.929881618
1681,252364.04720969
1682,293553.72579833
1683,190243.569948156
1684,177639.325689919
1685,173716.098224554
1686,170291.827109847
1687,167659.620644132
1688,159851.31716164
1689,162270.83018092
1690,180364.67671152
1691,174288.673571767
1692,270426.825892958
1693,174609.134029864
1694,181257.05040983
1695,164603.233928608
1696,279514.521580984
1697,167804.148607548
1698,339461.754244963
1699,325103.876146876
1700,226670.697829881
1701,242803.528935026
1702,241527.739440034
1703,254001.291258788
1704,302533.583312063
1705,248015.022175317
1706,564698.376038161
1707,193172.044964708
1708,183672.923736585
1709,260566.955624873
1710,212855.076209462
1711,265767.099907357
1712,232226.01601329
1713,269228.502569086
1714,225898.530004526
1715,220600.51197315
1716,178195.468420102
1717,162365.178236853
1718,95322.6242326501
1719,196610.831083557
1720,256797.214298455
1721,170897.107841069
1722,88217.4237086285
1723,146557.855314215
1724,226340.722922161
1725,240619.034362821
1726,175440.671624232
1727,146506.66309717
1728,175364.573937556
1729,162306.282473213
1730,172072.572082062
1731,118472.210032717
1732,137001.480516584
1733,125176.498750336
1734,132501.418074034
1735,127785.583258873
1736,116450.625260296
1737,353439.061657197
1738,219100.137241365
1739,326674.492418718
1740,181305.420142916
1741,182202.992523736
1742,167982.751610738
1743,175472.802331728
1744,283852.002550139
1745,223680.66237466
1746,236428.595394153
1747,242919.796155072
1748,217981.945278288
1749,148418.592663649
1750,150177.380566269
1751,212629.683958141
1752,131033.267868886
1753,146792.958067288
1754,226997.51830054
1755,175022.998498167
1756,121327.242488004
1757,121154.873242563
1758,131935.888542661
1759,170011.645315046
1760,160832.405241961
1761,156814.027280886
1762,177716.715895697
1763,174674.692254135
1764,114516.232786011
1765,194362.724564608
1766,180803.982054009
1767,193977.622833906
1768,138263.404551362
1769,201973.561957019
