"Id","SalePrice"
1461,133684.012280739
1462,136612.056574682
1463,181232.305204107
1464,183378.687361581
1465,229305.886617476
1466,180197.394699005
1467,180228.849195615
1468,174454.737576901
1469,174809.827744695
1470,123196.417523004
1471,198628.183703986
1472,92709.3995054594
1473,99192.8137965282
1474,174046.80668345
1475,137533.918476336
1476,437198.801028368
1477,259406.928478649
1478,328817.419127582
1479,325317.677154154
1480,466129.862451183
1481,276039.428148128
1482,203101.46926065
1483,186963.24025489
1484,171393.16683762
1485,176398.670248765
1486,193989.970873748
1487,355485.166474797
1488,240602.281131901
1489,198901.565134167
1490,262105.727982307
1491,191846.087596337
1492,106065.815304236
1493,153883.538792589
1494,283721.045847975
1495,326119.748086119
1496,269160.138305485
1497,202081.121422575
1498,151428.843878609
1499,153797.506207725
1500,168392.984344664
1501,173199.981808561
1502,152400.958233021
1503,252412.285035557
1504,218506.917126873
1505,204281.335308442
1506,164474.74243744
1507,213253.928723075
1508,184773.154778083
1509,164442.379791233
1510,142245.828614415
1511,146943.991636668
1512,164955.656234839
1513,163040.946744305
1514,143396.646143374
1515,154372.937972369
1516,159660.302717915
1517,133900.629358902
1518,149186.901495258
1519,206220.283767904
1520,134643.729980162
1521,135388.256458768
1522,161977.084625992
1523,126682.96639465
1524,125558.960038072
1525,130946.155395222
1526,131422.98547635
1527,133097.850329861
1528,121898.285382061
1529,135789.758757036
1530,162773.180014133
1531,100774.817286748
1532,90535.6385393417
1533,124360.050698238
1534,111633.097579898
1535,119189.145071459
1536,104306.123844224
1537,97134.7670745484
1538,168412.578012793
1539,182236.106912446
1540,106221.655600273
1541,122896.479517241
1542,133501.266594409
1543,180741.545645425
1544,147750.698986891
1545,132785.806860785
1546,135803.273259287
1547,152584.888734709
1548,132536.7241856
1549,137170.161668792
1550,156448.549125866
1551,101449.145157257
1552,114066.814517349
1553,156458.07362329
1554,112993.340374519
1555,210364.503480493
1556,188940.131585429
1557,119082.270278186
1558,107907.797234087
1559,139154.118178741
1560,152569.454545216
1561,124620.025627552
1562,140257.602162677
1563,122124.036710655
1564,138441.903901943
1565,150365.856556712
1566,202519.698055971
1567,87709.3776837324
1568,223670.532273463
1569,126410.533529496
1570,158484.70111478
1571,107745.912569611
1572,118046.614889464
1573,161771.310222394
1574,132543.422566718
1575,211407.903915652
1576,220794.724870634
1577,188309.273178999
1578,112782.568636488
1579,146323.560400013
1580,172315.164950748
1581,141441.276094167
1582,126688.077156128
1583,280025.340644075
1584,214849.869527783
1585,140273.469473189
1586,100145.792188588
1587,99440.5017830399
1588,140073.979609081
1589,124546.170557539
1590,123237.049881408
1591,111566.886196738
1592,115130.677678315
1593,133795.048040515
1594,138399.119099438
1595,140269.811240099
1596,190692.159064384
1597,179125.670960533
1598,206720.086861096
1599,184626.616318787
1600,195710.642054998
1601,73832.629708454
1602,108870.007725872
1603,99889.909334609
1604,277245.69355024
1605,262499.097223331
1606,187443.369681458
1607,164410.286169855
