"Id","SalePrice"
1461,133612.5
1462,135446.875
1463,179937.5
1464,179616.5
1465,233500
1466,179437.5
1467,179187.5
1468,174300
1469,177554
1470,134137.5
1471,209375
1472,95550
1473,97862.5
1474,180625
1475,136468.75
1476,447449.5
1477,245996.25
1478,330315.5
1479,330315.5
1480,451960.375
1481,270746.25
1482,205345.625
1483,203251.125
1484,180445.625
1485,177113.125
1486,193930
1487,346343.75
1488,240469.5
1489,199081.25
1490,245922.5
1491,196987.5
1492,97985
1493,149000
1494,284521
1495,320968.75
1496,255297.5
1497,202118.75
1498,153381.5
1499,154506.5
1500,164679.125
1501,170079.125
1502,154244
1503,258162.75
1504,224762.5
1505,200463.25
1506,160050.625
1507,221037.5
1508,188775
1509,175143.75
1510,144800
1511,148807.5
1512,160068.75
1513,160250
1514,143806.25
1515,162912.5
1516,159625
1517,135446.875
1518,145500
1519,219062.5
1520,134187.5
1521,134187.5
1522,162562.5
1523,127750
1524,128662.5
1525,128850
1526,131437.5
1527,134143.75
1528,124500
1529,143562.5
1530,163550
1531,104238
1532,85622.5
1533,121687.5
1534,108362.5
1535,124250
1536,106435
1537,102783.875
1538,170303.625
1539,183234.875
1540,111925
1541,118746.375
1542,130950
1543,181500
1544,146375
1545,132000
1546,137937.5
1547,158500
1548,134146.875
1549,136575
1550,153925
1551,106971.375
1552,116225
1553,161428.625
1554,107238
1555,192125
1556,158735.875
1557,121616.75
1558,103904.25
1559,136366.75
1560,158304.25
1561,128787.5
1562,137231.25
1563,123422.875
1564,144544.875
1565,148112.5
1566,203875
1567,88208.875
1568,228062.5
1569,126862.5
1570,150493.75
1571,111812.5
1572,114781.25
1573,170596.25
1574,122687.5
1575,203112.5
1576,214300
1577,188872.375
1578,124125
1579,140487.5
1580,154593.75
1581,132881.25
1582,128162.5
1583,261656.25
1584,216750
1585,143050
1586,99000
1587,105737.5
1588,140187.5
1589,111050
1590,120781.25
1591,108125
1592,114981.25
1593,133429.25
1594,138837.875
1595,136366.75
1596,186610.875
1597,176012.5
1598,197550
1599,178987.5
1600,194875
1601,76588.875
1602,109759.5
1603,102197
1604,288550
1605,263112.5
1606,177756.25
1607,161300
1608,239934.625
1609,227172.125
1610,210250
1611,140393.75
1612,184187.5
1613,152200
1614,95112.5
1615,97687.5
1616,97687.5
1617,98187.5
1618,134925
1619,149725
1620,161925
1621,146412.5
1622,146800
1623,252987.5
1624,224875
1625,143675
1626,168325
1627,179937.5
1628,238326.25
1629,175000
1630,310728.25
1631,181687.5
1632,252125
1633,173178.125
1634,180015.625
1635,178741.5
1636,175427.75
1637,184125
1638,189787.5
1639,160050.625
1640,213687.5
1641,160050.625
1642,248759.875
1643,211756.25
1644,198581.25
1645,184362.5
1646,149175.625
1647,149562.5
1648,143100
1649,144995
1650,131125
1651,127437.5
1652,95550
1653,95550
1654,146081.25
1655,142218.75
1656,141156.25
1657,146081.25
1658,188884.375
1659,144250
1660,145768.75
1661,438662.25
1662,341253
1663,425890.625
1664,443353.375
1665,362828.25
1666,326737.75
1667,341253
1668,395345.25
1669,330315.5
1670,412453.125
1671,215543.75
1672,330315.5
1673,237162.5
1674,255558.75
1675,208131.25
1676,208131.25
1677,215543.75
1678,443353.375
1679,330315.5
1680,340508.5
1681,325431.375
1682,326737.75
1683,200891.875
1684,183930
1685,177517.5
1686,180508.125
1687,175867.5
1688,189117.5
1689,189117.5
1690,180050.625
1691,177113.125
1692,258854.375
1693,176575.625
1694,180687.5
1695,175750
1696,239326.25
1697,169875
1698,305750
1699,315581.25
1700,258125
1701,258125
1702,240469.5
1703,244793.75
1704,248606.25
1705,250922.5
1706,426363.375
1707,247297.5
1708,199081.25
1709,240469.5
1710,211413.25
1711,265266.25
1712,201725.75
1713,265545.25
1714,200463.25
1715,220756.25
1716,193987.5
1717,184362.5
1718,172497.5
1719,200625
1720,218987.5
1721,184362.5
1722,172497.5
1723,172497.5
1724,201100
1725,220500
1726,190862.5
1727,184362.5
1728,192362.5
1729,142854.625
1730,138900.875
1731,138187.5
1732,137500
1733,123110.375
1734,134050
1735,144250
1736,127750
1737,289987.5
1738,258125
1739,246237.5
1740,193131.25
1741,198550.75
1742,170079.125
1743,166612.5
1744,321875
1745,224000
1746,192690.5
1747,201406.25
1748,201406.25
1749,176800
1750,148062.5
1751,196937.5
1752,121737.5
1753,144887.5
1754,187237.5
1755,173487.5
1756,132893.75
1757,119012.5
1758,132362.5
1759,164500
1760,147243.75
1761,148012.5
1762,163712.5
1763,159143.75
1764,125575
1765,165237.5
1766,168012.5
1767,160506.25
1768,137612.5
1769,165737.5
1770,177187.5
1771,137287.5
1772,135446.875
1773,133432.25
1774,159687.5
1775,138900
1776,133725
1777,123425
1778,177187.5
1779,102125
1780,148925
1781,138300
1782,109221.875
1783,132875
1784,106025
1785,114997.5
1786,126750
1787,180309.875
1788,110975
1789,125375
1790,86672.5
1791,165912.5
1792,153268.75
1793,159350
1794,177187.5
1795,142025
1796,144995
1797,147912.5
1798,125025
1799,126725
1800,144995
1801,132737.5
1802,153600
1803,162862.5
1804,167870
1805,144625
1806,124250
1807,126287.5
1808,135000
1809,100113
1810,107312.5
1811,101550
1812,118850
1813,106187.5
1814,104908.875
1815,99228.125
1816,96271.375
1817,159422.375
1818,128500
1819,123675.5
1820,85622.5
1821,103422.5
1822,141375
1823,79447
1824,152562.5
1825,148362.5
1826,118625
1827,101812.5
1828,148362.5
1829,141925
1830,124287.5
1831,124475.5
1832,118688
1833,118625
1834,131875
1835,118738
1836,117487.5
1837,134987.5
1838,117972
1839,108881.25
1840,143437.5
1841,142187.5
1842,119937.5
1843,118347.875
1844,144544.875
1845,150362.5
1846,142312.5
1847,187475
1848,82912.5
1849,105350
1850,112656.25
1851,151125
1852,140187.5
1853,166346.25
1854,184362.5
1855,184362.5
1856,216562.5
1857,149709.375
1858,138900.875
1859,119821.875
1860,172497.5
1861,119821.875
1862,166056.625
1863,166056.625
1864,166056.625
1865,375874
1866,375958.75
1867,232906.25
1868,296833.75
1869,200737.5
1870,234156.25
1871,265576.625
1872,179465.625
1873,245687.5
1874,130812.5
1875,150125
1876,154593.75
1877,217875
1878,190497.375
1879,130831.25
1880,128162.5
1881,236768.75
1882,229203.75
1883,192687.5
1884,212187.5
1885,227375
1886,296833.75
1887,215750
1888,261656.25
1889,179465.625
1890,113156.25
1891,138937.5
1892,105593.75
1893,111862.5
1894,111500
1895,118562.5
1896,117612.5
1897,133429.25
1898,136366.75
1899,175787.5
1900,169950
1901,177512.5
1902,180825
1903,176012.5
1904,180825
1905,182750
1906,172175
1907,187825
1908,143937.5
1909,161616.5
1910,133843.75
1911,195025
1912,271050
1913,145675
1914,86947
1915,336323.375
1916,87972
1917,247013.75
1918,138612.5
1919,152200
1920,152200
1921,417540.875
1922,355184.75
1923,191672.5
1924,178862.5
1925,237814.125
1926,371122.25
1927,148606.25
1928,149081.25
1929,138100
1930,138100
1931,152200
1932,146412.5
1933,166756.25
1934,174187.5
1935,181187.5
1936,179937.5
1937,175175
1938,197338.625
1939,262740.75
1940,233500
1941,177612.5
1942,179116.5
1943,233500
1944,356675.25
1945,379617.875
1946,154125
1947,351410.875
1948,159387.5
1949,236475
1950,172225
1951,235550
1952,233725
1953,179925
1954,191525
1955,163006.25
1956,251925
1957,160050.625
1958,247675
1959,148057.5
1960,144995
1961,144995
1962,98675
1963,98675
1964,105750
1965,141156.25
1966,142218.75
1967,326737.75
1968,330315.5
1969,447140.625
1970,341253
1971,438662.25
1972,341253
1973,248850
1974,341253
1975,441140.125
1976,262100
1977,312162.5
1978,303350
1979,387448.375
1980,200891.875
1981,419890.125
1982,216356.25
1983,211260.625
1984,194764.375
1985,192713.5
1986,201058.5
1987,180508.125
1988,177517.5
1989,193930
1990,213987.5
1991,215543.75
1992,201951.875
1993,182180
1994,200428.125
1995,177487.5
1996,258125
1997,407791.375
1998,315581.25
1999,323625
2000,292771
2001,279843.75
2002,258162.75
2003,259016
2004,248487.5
2005,251479.5
2006,201725.75
2007,244793.75
2008,195775.75
2009,188925
2010,196987.5
2011,172497.5
2012,184362.5
2013,188925
2014,188925
2015,205112.5
2016,196050
2017,206862.5
2018,117347.875
2019,137231.25
2020,124047.875
2021,144544.875
2022,156362.5
2023,154675
2024,255625
2025,303896
2026,193131.25
2027,160960.625
2028,163581.5
2029,181675
2030,263341.875
2031,247422.5
2032,329151.75
2033,263341.875
2034,166962.5
2035,183925
2036,174675
2037,184675
2038,307907.125
2039,228000
2040,302021
2041,321875
2042,207985.625
2043,160050.625
2044,156363.125
2045,195843.75
2046,160050.625
2047,154612.5
2048,145631.25
2049,159687.5
2050,191525
2051,102125
2052,143100
2053,135446.875
2054,128762.5
2055,167693.75
2056,135446.875
2057,129875
2058,177187.5
2059,133287.5
2060,153093.75
2061,168562.5
2062,133487.5
2063,135446.875
2064,135481.25
2065,143425
2066,164637.5
2067,97250
2068,159687.5
2069,96618.75
2070,98500.5
2071,108362.5
2072,127825
2073,150800
2074,163550
2075,147125
2076,143825
2077,135446.875
2078,124575
2079,155487.5
2080,135900
2081,125375
2082,133731.25
2083,152600
2084,122325
2085,129625
2086,112221.875
2087,106487.5
2088,109175.5
2089,105283.875
2090,161428.625
2091,98488
2092,121612.5
2093,173938
2094,152491.125
2095,133937.5
2096,103060
2097,126750
2098,129200
2099,109221.875
2100,108971.375
2101,127187.5
2102,114238
2103,100748
2104,123975
2105,152484.875
2106,98546.375
2107,127425
2108,106237.5
2109,107781.875
2110,101175
2111,158775
2112,148362.5
2113,158687.5
2114,132071.875
2115,164400
2116,109625
2117,155184.375
2118,146175
2119,101812.5
2120,135521.875
2121,93437.5
2122,132200
2123,96625
2124,155621.875
2125,121412.5
2126,164737.5
2127,126412.5
2128,150462.5
2129,111587.5
2130,117625
2131,110275
2132,104572
2133,99497
2134,127425
2135,93975
2136,72362.5
2137,130787.5
2138,140375
2139,140625
2140,137231.25
2141,144544.875
2142,129175
2143,144544.875
2144,143687.5
2145,137231.25
2146,141375
2147,187612.5
2148,137231.25
2149,151675
2150,194187.5
2151,117612.5
2152,113675
2153,152562.5
2154,141312.5
2155,122937.5
2156,220312.5
2157,208000
2158,223750
2159,207812.5
2160,182341.875
2161,232906.25
2162,270755.5
2163,375958.75
2164,218987.5
2165,187937.5
2166,140487.5
2167,194700
2168,211293.75
2169,209912.5
2170,220050
2171,140800
2172,128162.5
2173,128575
2174,214000
2175,244378.625
2176,323571.5
2177,229862.5
2178,197591.25
2179,144275
2180,150125
2181,190466.375
2182,232906.25
2183,189559.875
2184,114281.25
2185,146125
2186,135750
2187,135562.5
2188,125800
2189,131200
2190,99637.5
2191,99637.5
2192,106625
2193,126312.5
2194,104137.5
2195,136125
2196,110812.5
2197,144550
2198,137179.25
2199,158304.25
2200,169950
2201,201310.875
2202,252556.25
2203,176012.5
2204,203668.75
2205,172200
2206,180825
2207,176012.5
2208,203668.75
2209,174675
2210,130718.75
2211,83037.5
2212,108462.5
2213,76862.5
2214,114468.75
2215,102322
2216,114250
2217,71036.625
2218,102128.25
2219,95097
2220,100843.75
2221,336323.375
2222,301237.5
2223,266706.125
2224,202066
2225,139298.125
2226,152200
2227,237684.625
2228,280795.375
2229,237814.125
2230,210000
2231,245814.125
2232,211437.5
2233,237684.625
2234,274795.375
2235,260420.375
2236,237684.625
2237,308220.625
2238,152200
2239,132975
2240,160487.5
2241,152200
2242,98925
2243,107725
2244,93250
2245,93250
2246,145425
2247,103562.5
2248,134800
2249,139625
2250,129156.25
2251,112472
2252,164500
2253,173187.5
2254,177812.5
2255,182812.5
2256,190013.125
2257,180812.5
2258,176741.5
2259,175175
2260,159675
2261,246000
2262,222562.5
2263,382519
2264,371982
2265,178937.5
2266,338429.875
2267,335782.25
2268,385202.125
2269,169800
2270,220987.5
2271,200187.5
2272,193362.5
2273,179050
2274,173487.5
2275,149175.625
2276,179737.5
2277,187237.5
2278,144806.25
2279,120037.5
2280,120163.5
2281,186065.25
2282,194587.5
2283,97862.5
2284,102562.5
2285,134531.25
2286,128875
2287,375983.5
2288,323150.25
2289,256537.5
2290,443394.875
2291,341253
2292,443353.375
2293,443353.375
2294,341253
2295,438820.25
2296,201458.75
2297,438662.25
2298,362828.25
2299,317625
2300,317962.75
2301,341253
2302,254850
2303,211260.625
2304,252183.75
2305,208131.25
2306,208131.25
2307,208131.25
2308,211260.625
2309,322846.25
2310,211260.625
2311,215543.75
2312,180205
2313,176892.5
2314,177559
2315,176892.5
2316,203713.75
2317,180691.5
2318,176892.5
2319,183930
2320,201138.625
2321,198621
