id,SalePrice
1461,127665.49923212147
1462,143513.01894560305
1463,183424.8467489254
1464,191025.94984932576
1465,193986.95704669302
1466,185302.2553938767
1467,166564.46794419974
1468,180736.6245259915
1469,169584.36607677967
1470,144262.5181746489
1471,186698.63297954292
1472,105683.72861953935
1473,106740.37361894775
1474,148694.58843375335
1475,135756.4959536524
1476,386182.4511253123
1477,242263.58867505885
1478,321862.12806747167
1479,298962.57467429305
1480,340712.81776821753
1481,252422.3202514192
1482,213025.32815068724
1483,188220.6053665012
1484,194659.3558879873
1485,187371.5015990197
1486,197525.28700516562
1487,309871.9620101695
1488,204162.84963457755
1489,218523.67081496725
1490,216355.25032156828
1491,211401.95232302204
1492,102350.44812209072
1493,163426.61270663887
1494,269567.5436759215
1495,238750.0998135158
1496,200281.3682424975
1497,232358.32162284746
1498,167023.52601986247
1499,159508.40296317585
1500,189685.99760230538
1501,172851.8857579553
1502,209695.8991364853
1503,230482.44426684218
1504,223910.3019392336
1505,215322.88777732904
1506,166035.85001916342
1507,215774.08320266407
1508,141320.04461914138
1509,165791.38603674283
1510,148375.35446171626
1511,143412.30198628304
1512,146317.6120135326
1513,143174.3733313762
1514,119039.69897848781
1515,132651.89062635534
1516,140405.5240645432
1517,143789.7407611008
1518,121370.0783655588
1519,230830.39661397928
1520,147374.19516805257
1521,140622.3670076245
1522,145122.2206161139
1523,125809.08834310385
1524,120511.30601505126
1525,136685.5965799222
1526,128306.85971530796
1527,127899.15041988305
1528,132277.9876825235
1529,162103.9456128439
1530,150963.44377847796
1531,138641.38504950577
1532,107882.33803575826
1533,121523.18906103406
1534,132711.6532166842
1535,128120.03912914057
1536,123857.8049989566
1537,96336.64670341587
1538,112652.10218044528
1539,132528.62640835173
1540,92474.67610397615
1541,118923.5765266032
1542,134438.59111524565
1543,155725.92641662573
1544,97558.79304811347
1545,129901.65818004127
1546,120743.13360140104
1547,134688.46973037202
1548,124893.04617864123
1549,133167.96470834044
1550,134400.07886156318
1551,119206.30922696483
1552,127521.51033855377
1553,125614.860019881
1554,129025.17314374399
1555,144184.13783769202
1556,140209.27450856616
1557,110679.86568636059
1558,137596.4353022248
1559,89658.82345405384
1560,145775.0491681688
1561,124515.08354384899
1562,140256.26744783192
1563,132831.60773476312
1564,152826.81671777315
1565,188847.03941566293
1566,155412.87400571667
1567,117621.86491156151
1568,266191.8365866139
1569,132436.8948145418
1570,142048.95029925142
1571,118169.40675527646
1572,148143.24083161997
1573,256783.01708300906
1574,127552.93141404576
1575,215081.27162509988
1576,237346.76756168398
1577,220002.77197878557
1578,153798.92710695163
1579,173571.5098886028
1580,218609.07579417722
1581,153329.087367764
1582,132661.16737962942
1583,250279.94655315025
1584,203096.01129132102
1585,140374.55688318747
1586,113628.77429488495
1587,128230.8153113958
1588,132178.127498817
1589,119867.4818727053
1590,130296.3884997008
1591,105609.32025025338
1592,125283.5619380242
1593,137361.1636715057
1594,124879.30891113252
1595,130276.1545449407
1596,173832.31013212042
1597,220584.3811307088
1598,211699.6671198942
1599,166875.19282818865
1600,162234.2146125617
1601,101317.68912812667
1602,133003.9018519581
1603,100896.59851061349
1604,289905.8399613752
1605,222843.32834881183
1606,155199.0413355839
1607,142265.27602951243
1608,239134.56411039334
1609,191661.97189746227
1610,192440.53303279143
1611,146856.81372970293
1612,181673.31828404084
1613,178542.77676305888
1614,91294.52169623671
1615,82945.70110165606
1616,86724.26265246153
1617,87483.48718995336
1618,134012.98012874363
1619,124013.21743818665
1620,174655.60998230003
1621,167382.35866740675
1622,152373.103350973
1623,212445.7757962858
1624,208815.89867152396
1625,131389.30995505376
1626,146827.9526124292
1627,183536.6226721273
1628,244021.01695173813
1629,169034.4096657593
1630,231303.29688328126
1631,225861.11336493053
1632,220490.63424090287
1633,184173.62098663833
1634,190188.53326269728
1635,183824.10744941724
1636,168913.13855533072
1637,222359.41721693095
1638,177715.85193712314
1639,204555.86269841657
1640,203746.16410307292
1641,158212.0143651281
1642,233182.19364271214
1643,232310.98413306172
1644,238561.1675273666
1645,184647.04015053934
1646,163213.72330210963
1647,183233.6744044615
1648,123504.74788833191
1649,173513.2076250061
1650,115764.7297598334
1651,126535.35431456278
1652,106397.52924055207
1653,105888.68329222332
1654,146225.65257281304
1655,139682.7615020123
1656,148068.3249881185
1657,145756.00471458808
1658,143283.7041946092
1659,130913.01351026288
1660,150074.49129565957
1661,347980.80774655135
1662,205169.30205073435
1663,348377.83548381797
1664,365760.9267990418
1665,258536.1716874686
1666,309923.24126498715
1667,337065.5736744903
1668,341410.0100283522
1669,274588.5938210476
1670,328938.7662578961
1671,315388.1433918654
1672,321047.35895671905
1673,265770.4917087535
1674,252323.14689061904
1675,208191.45380693235
1676,210539.5247960479
1677,218504.91166008305
1678,348683.88293080276
1679,340887.968370595
1680,299939.1325519597
1681,263863.30922734307
1682,295040.63303850737
1683,227695.065324083
1684,174887.17961658252
1685,179726.69300361315
1686,189835.68334461254
1687,181183.12599169137
1688,219048.3933444487
1689,181124.26419166848
1690,184436.2571721822
1691,184720.49260891054
1692,215469.98761574843
1693,186888.13765703412
1694,185224.04351169395
1695,177399.2051775282
1696,219297.70372368454
1697,179567.5032158352
1698,306770.0608981821
1699,291938.7543415576
1700,339511.7383230076
1701,216524.88492717786
1702,251464.40026433463
1703,207389.62185612778
1704,242294.9607102412
1705,253194.57251331414
1706,289935.100162241
1707,217860.8492696646
1708,219695.29446195374
1709,243252.40052698067
1710,236431.78681312694
1711,265180.0259786571
1712,252184.76005206577
1713,214918.3536405338
1714,206947.71584808885
1715,223477.07969130547
1716,169273.8407169361
1717,154876.13189026824
1718,134908.47195081497
1719,193640.23430987497
1720,231431.633612335
1721,156196.37879092587
1722,133917.76399016834
1723,156897.87960299384
1724,196446.47482990456
1725,233516.81151272904
1726,182763.42267151753
1727,155357.44301778413
1728,209430.66366715592
1729,204374.3920805045
1730,131455.70133222794
1731,130086.91261045012
1732,117822.22583241413
1733,128823.72565112397
1734,147507.7312948
1735,161271.33461337225
1736,129493.33383575978
1737,188714.96171679097
1738,293713.4694797999
1739,167649.70418759357
1740,208281.88963198016
1741,212537.2555640026
1742,170470.02703942
1743,169699.15383093216
1744,215758.15258948473
1745,150926.57910422373
1746,199479.9256202038
1747,187585.8570064233
1748,177102.4480639019
1749,147688.8223445478
1750,140604.01433095848
1751,201962.75840697566
1752,123749.81726268832
1753,141259.1832643797
1754,188142.6771061527
1755,172513.94258037978
1756,125499.34635923739
1757,117264.76401957523
1758,151892.7713656623
1759,154010.14043571576
1760,143961.051376357
1761,123517.09265381267
1762,167877.9175648683
1763,158775.915673336
1764,130354.60467325864
1765,141136.46708437888
1766,146123.744230697
1767,147737.0777503175
1768,133771.75348840508
1769,185816.4963564155
1770,139738.53394882494
1771,124278.75416545497
1772,137060.29909987666
1773,147392.7406715472
1774,136962.61608576222
1775,145106.9276499706
1776,128745.27409883334
1777,136625.04401435796
1778,137043.90073718666
1779,137622.00308947198
1780,151435.8961504009
1781,134914.4686240918
1782,129807.95960920911
1783,130044.76008254815
1784,145604.49887369626
1785,123428.65233334142
1786,124063.85514362539
1787,165413.17156554913
1788,90695.0274702182
1789,115160.97969041616
1790,120966.88019987544
1791,171949.53792019657
1792,123232.55423128133
1793,122149.30616658935
1794,132795.7453056723
1795,143864.14003267043
1796,143525.26527665896
1797,123601.03068535987
1798,147023.23252488728
1799,126557.1162298942
1800,142464.49959750986
1801,118504.75117175461
1802,130349.9092081189
1803,165356.64811753016
1804,171498.95870240097
1805,132912.83006107158
1806,112244.99191002484
1807,98096.91130503808
1808,129096.63009862005
1809,98551.6998298073
1810,115261.08373074207
1811,103787.33954309503
1812,112819.60200261338
1813,108323.38387675746
1814,102722.54867998823
1815,100870.69422610228
1816,105194.76063207908
1817,123629.21498690295
1818,118138.0948683512
1819,177945.93824142052
1820,81806.71313002618
1821,129260.27032796261
1822,142435.9076288412
1823,59624.46649413022
1824,120862.105321503
1825,136170.91218768177
1826,133245.19948061628
1827,128504.3093971415
1828,121648.6845189906
1829,110266.53560667748
1830,126951.03653379327
1831,128363.82829992422
1832,95576.45346699184
1833,147269.01268390683
1834,126506.63681616614
1835,110615.6370933844
1836,116338.10269409705
1837,102269.21300838444
1838,115790.43686574226
1839,102328.67577839094
1840,171666.2285865723
1841,156110.00798411333
1842,125703.95214184992
1843,143778.63413889514
1844,161158.30408402835
1845,157581.6999632193
